,Data,User,Tweet
413,2021-12-27 09:11:19+00:00,jjing_sewing,내일 백신 맞아야해서 셔츠 입고 가려고 햇는데 걍 목폴라 히트텍 입고 가야겟다. 목 사수하지 않으면 또 찬바람 들어.. 전에 독감주사 맞을 때도 히트텍 입고 갔는데 신축성이 개쩔어서 어깨 노출 쌉가능이엇음. 탑텐꺼는 신축성이 안좋아서 안되고 유니클로꺼는 됨. 10년된 히트텍 잘도 입음.
414,2021-12-27 09:05:11+00:00,seyoung6537,"＂오미크론, 코로나19가 감기·독감 전락하는 첫 단계일수도＂ (출처 : 연합뉴스 | 네이버 뉴스) https://t.co/L2tSBrqel7"
415,2021-12-27 08:41:41+00:00,jizangbosar,@HanEbubu7979 얼렁 독감으로 인정하 Go with 해야지... 이 무슨 🐕 고생들인지... 🤬
416,2021-12-27 08:27:13+00:00,eternal_gongam,독감 환자는 다 어디갔니?? https://t.co/JasDHIiVCJ
417,2021-12-27 08:20:44+00:00,summersbee_ff14,독감주사 맞으래서 이표정으로 가는중 나이먹어도 주사바늘은 싫타 힝 https://t.co/WrRORvLpSQ
418,2021-12-27 08:08:18+00:00,nownet1117,"@Ssojhu @onnarucom 지금 확진자 7천명씩 나와도, 울 나라 인구 100명중 1명 밖에 감염 안되서, 경험적 정보가 거의 없어서, 그래서 아주 작은 정보로 침소봉대하거나, 얕잡는 상황. 그런데 응급의사샘이시면... 비교적 객관적 현실적 상황이라고 믿어지네여. 올 초에 조명돈 임상학회장님도 40이하 독감정도라 했는데."
419,2021-12-27 07:51:21+00:00,VegB7lsCEM2Rf3l,"스페인 독감도 그냥 독감인데 뭐
HIV도 그냥 성병인데 뭐"
420,2021-12-27 07:41:31+00:00,not_gonna_tell_,"""오미크론, 코로나19가 감기·독감 전락하는 첫 단계일수도""

https://t.co/78S1lL9zTd"
421,2021-12-27 07:27:17+00:00,apnnews,"어린이 환자 급증…”오미크론, 독감 같은 증세” https://t.co/8rB4CEnbwq"
422,2021-12-27 07:20:03+00:00,Bbigfishh_,독감 맞으러 왔으
423,2021-12-27 07:11:52+00:00,bgcrisis,요즘 독감백신도 이런걸 붙여주는… https://t.co/iCF7De3eyr
424,2021-12-27 07:05:14+00:00,imnnnko,아이고 이제 글을 내렸는데 주말동안 보셨겠죠? ㅎㅎ 연말 잘 마무리하시고 감기 독감 코로나 조심하시길 바랍니다! 감사합니다!  https://t.co/jh1nwlYCyB
425,2021-12-27 06:57:28+00:00,mrisbaby,"@heeje0ng_ 근데간호사웅니레지옹드착함...
나고딩때부터독감주사나시험기간에비타민주사같은거맞을때맨날주사무서워해서소아과가서맞은건데..
나오돌오돌떨면내눈이랑귀막고꼬옥안아주심..갠차나요~이러면서"
426,2021-12-27 06:55:14+00:00,Kim_kkol,ㅇㅇ 음기녀 독감자 양기남 김케이랑 사귐
427,2021-12-27 06:53:24+00:00,sorana_main,독감 예방접종 했는데 하나도 안 아파서 맞은 줄 모르겠음
428,2021-12-27 06:40:00+00:00,Yuu_nui_ES,사람들이 코로나 백신맞을때 혼자가서 독감예방접종하고오기
429,2021-12-27 06:35:58+00:00,MSONIC_Y,이런데도 코로나가 이제 독감 수준이라는 새끼들은 다 잡아다 생체실험 시켜줘야하는데 https://t.co/aex7n80Qx5
430,2021-12-27 06:31:47+00:00,respectoprivacy,독감주사마냥 이것도 이제 백신 매년 맞아야하려나봄
431,2021-12-27 06:28:39+00:00,laviewly_lapoem,@sj018 행님 몫으로 주문하지만 실은 그 버거 한개는 끼후니가 먹을 거 아닐까요? 갑자기 작년 독감주사 맞은날 버거 먹방이 떠오르네요
432,2021-12-27 06:18:43+00:00,Spielen_r4m,여러분 독감주사두 챙기세오... 유료지만...챙기세오...
433,2021-12-27 06:17:56+00:00,Spielen_r4m,헐 이번 독감주사 짱 아파
434,2021-12-27 06:11:26+00:00,31TITANESS77,리) 이해가는게 독감 예방주사를 맞고도 독감에 걸렸던 둘째가 독감이 다 나아도 한달인가를 설사를 했는데 그게 바이러스가 장쪽에 남아있어 문제를 일으킨거라고...
435,2021-12-27 06:09:32+00:00,youfatherisnyu,"근데난

...독감맞아도 가슴이답답해지고그래서........."
436,2021-12-27 06:06:14+00:00,whathislifefor,"결국엔 독감백신 아무리 처맞아도 감기에 걸리게 되어 있고 병원 가면 2주, 안가면 14일만에 낮는 병이 코로나 바이러스임. 병원에서 처방해 주는 약은 바이러스를 죽이는 약이 아니라 몸의 면역반응에 따른 증상을 완화해 줄 뿐 RNA 바이러스 퇴치제는 존재한 적이 없고 앞으로도 없음"
437,2021-12-27 06:03:43+00:00,whathislifefor,"DNA 바이러스(천연두) : 유전자 구조가 안정적이고 변이가 안 일어남 - 퇴치 가능

RNA 바이러스(리노 or 코로나=감기) : 유전자 구조가 불안정하고 끊임없이 변이함 - 퇴치 불가능 -&gt; 독감백신이 무의미한 이유 : 끝없이 변형하는 퍼즐조각 중에 기존 하나의 퍼즐에만 맞기 때문"
438,2021-12-27 05:50:37+00:00,thefunpd,어젠 잠을 잘 못 잤다. 중간에 식은 땀을 샤워하듯 흘렸는데 독감이든 코로나든 들어왔다 나간 느낌적인 느낌…
439,2021-12-27 05:29:43+00:00,Game_Nyom_,의사한테 가면 괜찮은 백신 알려주고 백신패스도 적용해주는데 독감예방주사로 죽은 사례도 있지만 안 맞을것도 아니잖아 피해만 안주면 되는거임
440,2021-12-27 05:19:35+00:00,wkdejr1101,ㅇㄴ 독감주사 백신보다 아픈듯
441,2021-12-27 05:05:12+00:00,mem_o06,"그럼  1일       2일     3일        4일
        토.        일.     생리통.     독감.  
이렇게 빠지면 되지않을까…"
442,2021-12-27 05:05:03+00:00,nownet1117,"코로나 부작용은 무서울 수 있다. 왜냐면 우리 몸은 호흡기 바이러스가 1차 면역 방어선을 뚫고, 2차 방어선까지 들어오는 경우가 흔치 않을 테니가. 호흡기 점막의 점액분비와 발열작용을 비롯한 1차 면역 반응은 대단히 훌륭해서, 40대까지도 코로나를 독감치명률 정도로 관리해 준다. 그러나 1차면"
443,2021-12-27 04:57:57+00:00,mem_o06,저에겐 아직 독감주사로 학교를 빠질수 있는게 있죠 후후후
444,2021-12-27 04:47:03+00:00,enjakeman,@jungjungwon0916 1차 맞을 때 맞은지도 몰랐어요!ㅋㅋ 팔만 뻐근한 정도? 독감주사 느낌이에요! 2차는 열 나고 죽는 줄 알았습니다ㅠㅠ
445,2021-12-27 03:34:52+00:00,dalnimmeerkat,"늘 이맘때쯤이면 독감으로 고생했는데
운동, 식이 관리하고 물도 하루에 2리터를 마시려고 노력해서 그런가, 감기 한번
안걸리고 지나간다.
남은 날도 건강하고 내년엔 정기검진외에
병원가는 일 없도록 하자.."
446,2021-12-27 03:22:50+00:00,OuOISB,@sanimsub 헐 티즈님 기면증이에요? 저도 학교다닐 때 기면증때매 고생 많이했는데 지금은 치료 잘 받아서  독감 걸리고 그러지 않는이상 그렇게 안 심해요
447,2021-12-27 03:14:55+00:00,nlsmile,"@yozerhanji 아무래도 당시에는 전염자가 대부분 미접종자 혹은 1차 접종자일 가능성이 클 것 같은데요. 그럼에도 50%가 안 됐다고 하니까요. 지금은 대부분 백신 접종이 되어 있는 상태니까 그때보다도 더 안전할 겁니다.
백신 맞았으면 서로 일반 감기 혹은 독감이라고 생각하시면 좋을 것 같아요. 그럼."
448,2021-12-27 03:07:48+00:00,Ron12346846,근데 의사쌤이랑 간호사 쌤이 진짜 ㄹㅇ 너무 친절하셔서 (이런말 죄송하지만 의사쌤 포근한 향기 나서 우리 아빠 같고 좋았어요...) 금방 지나간 느낌 여하간 눈에 마취액을 놔주시는데 이게... 눈이 멘토스를 냅다 들이박고 놓는 느낌임 독감 주사 ㅈㄴ 큰 바늘+눈에 멘토스
449,2021-12-27 03:02:33+00:00,RISTA1021,@parkpark_puppy 그러게 나도 나라기준을모르겠어…원래 독감도 37만넘어도 못맞게하는데
450,2021-12-27 02:55:56+00:00,NoteWons,인플루엔자와 코로나 뭐가 다를까? 코로나도 독감의 일종 아닌가? https://t.co/NfO4wOokDO
451,2021-12-27 02:31:10+00:00,handol2indeyo,주사가... 독감이아니라 백신입니다
452,2021-12-27 02:24:24+00:00,ellkim_noble,"원장님 왈 맞는게좋다 확진되면임산부 중증과 조산위험있어서 , ^^ 독감백신처럼 주사맞고 15분간 대기중. 타이레놀도 성인이 먹는거 복용해도 좋다고했다. 그외 영양제도 삽취해도 무관 https://t.co/8ih6xaejCQ"
453,2021-12-27 02:22:03+00:00,_2ism,호시노겐 사랑하는 분들은 새해 좋은 일이 가득할 것이며 감기와 독감에 걸리지 않을 것이며 버스를 놓쳐도 다음 버스가 유난히 평소보다 빨리 올 것이며 어쩌구 럭키 할 것입니다
454,2021-12-27 02:18:04+00:00,QLoana,@NinaPark_7BTS 화이팅! 저희 어린이도 맞아보곤 독감보다 안아프다고 했어요 😉 탈 없이 잘 지나가길요🙏🏼💜
455,2021-12-27 02:09:30+00:00,avo_caaaado,"@arisa_nim_0212 주사는 그냥 독감주사맞는 느낌이에요!
넘 겁먹지 마시길!
전 주사를 무서워해서 겁을 잔뜩먹고 맞긴했지만요..!"
456,2021-12-27 02:03:49+00:00,ahngong,독감걸려 죽는 놈이나 코로나걸려 죽는 놈이나 비슷한데 지나치게 공포감 조성하고 백신패스까지 도입해 국민을 강제로 통제하는 백신독재 백신팔이 이제 좀 그만해라. https://t.co/oaAb9vM4Wd
457,2021-12-27 02:00:23+00:00,Pyogo_mouse,"서비스 노동자로써 마스크 써서 다들 감기도 안걸리고 훨씬 좋아졌는데 건강 악화는 무슨
다들 원래 이맘때 감기독감 돌림노래 했는데 2년째 안걸리고 손놈들한테 얼평 안당하고 화장 안해도 되서 오히려 피부도 나아졌는데 건강이 악화되지 않앗음
울 직원들은 이 시국 끝나도 마스크 끼자파임"
458,2021-12-27 01:37:22+00:00,mulmuls_othilia,"정말 신기하리만치 아무 부작용 없음
그냥 독감접종 맞았을 때도 팔 뻐근한데
아~~~무렇지 않고

그저 오늘은 위스키를 못마신다는게 슬플 뿐"
459,2021-12-27 01:28:29+00:00,dukjilismylaifu,"자꾸 어느 음식을 먹고 싶어지게 만드는!
맞아요 요즘 독감이 아주 독하다는데(이름값하는!), 독감도, 코땡땡도 훅훅 피해가시고, 맛난 거 많이 드시고, 따숩게 보내시고, 덕질도, 퀴생도 행복하게 사시길 바랄게요! 마찬가지로 잘 부탁드리며 늦은 크리스마스도, 연말도 잘 보내길 바랄게요! 알라뷰!"
460,2021-12-27 01:14:19+00:00,mmin__89,감기때문에 병원 갔는데 얼떨결에 독감주사 맞고 온 사람..🥺 제 삼만원 돌려주세요…
461,2021-12-27 00:47:40+00:00,gyu_bina,"미국 어린이 환자 급증…＂오미크론, 감기·독감 같은 증세＂ (출처 : SBS | 네이버 뉴스) https://t.co/pdBuABGOao 

“미국 의사들은 소아 코로나19 확진자 대다수는 아직 가벼운 증세를 보이고 있다고 전했습니다.”

백신패스 철회해라!
백신의 필요성은 점점 더 사라지고 있다."
462,2021-12-27 00:28:44+00:00,ahngong,"감기같은 걸 가지고 왜 그렇게 쌩난리를 치고 백신패스까지 도입해 국민을 통제하냐. 코로나 치명율이 독감과 비슷한데.

英 연구팀 ＂감기라고? 환자 절반이 오미크론 감염자일수도＂ (출처 : 파이낸셜뉴스 | 네이버 뉴스) https://t.co/0EJKq4PZVQ"
463,2021-12-27 00:28:35+00:00,kimeunjue,"동해 바다를 안 본지 꽤 되었군.

나 20대 초반에

친구들이랑

겨울바다 보러 간다는 선배가

끙끙거리면서

심한 독감 걸려서는

그래도 출근을 했던데.

겨울바다로 가자~~

그런건 노래에나 있는거야.

50대인 지금의 나.

위험한건 안 한다.

감기가 제일 무서웡."
464,2021-12-26 23:57:12+00:00,haracdmbbzz,"ㅇㄴ 코로나검사 동생이랑 나랑 처음 받아보능거라 둘다 쫄려서 얘기하다가 난 코에 뭐 넣어본적이 독감밖에 없다고 얘기햇는데
동생은 자기 코에 넣어본게 손가락밖애없대
미치겟다"
465,2021-12-26 23:56:21+00:00,yahoo373,"야, 백신이 백신다워야 맞지. 맞으면 울트라캡숑 항체가 생기고, 맞은 사람은 마스크 쪼가리 당장 벗을 수 있다면, 주사 한 방에 10만, 20만원이라도 맞겠네. 공짜 좋아하다 ""축사망""하는 수가 있다. 세상에 공짜가 어딨더냐. 독감예방주사도 4만 원 정도 내야 돼. 저 우한폐렴 독주사가 왜 공짜겠냐"
466,2021-12-26 23:38:40+00:00,Spielen_r4m,"곰곰 고민 중...
공부를 하긴 해야겠는데 오늘 독감 주사를 맞으러 간단 말이조"
467,2021-12-26 23:21:46+00:00,kim_kun333,"근데 나 진짜 공부만 빼면 학교생활 바르게 한듯..
아주 어릴때 태풍때문에 안 간 거 빼면 꾀병도 부린 기억 없고
독감대유행때도 그냥 가고
생리결석도 한 번도 안 쓰고"
468,2021-12-26 23:03:15+00:00,Odd_mOmEnt4,"d k  . . . 무슨무슨ㄴ 백신 맞으면  죽느다 어쩐다 하느거너무 ,  .ㅇ지겨움, . , 어째서 , .  ㄴ나 자궁경부암ㅁ 맞출때 의사가 앗참 이거 맞ㅈ고 이상반응 ㄴ나오면 죽을 수도잇어용 넹넹ㅇ 독감도 매년 꾸준ㄴ히 죽어용 햇을때는 ㅈ도 신경ㅇ안쓰더니 왜 유난이야 기찮게 , , , ,"
469,2021-12-26 23:00:53+00:00,LadyHideco,PCR 검사하려고 가는 중.. 독감이후로 처음이다 코쑤시기🥲
470,2021-12-26 22:20:28+00:00,ceylonkim,아 자다가 속이 너무 안 좋아서 깼어..😞 독감 예방 주사 맞아서 아파 그런건지 저녁에 과자 먹어서 그런건지 모르겠네
471,2021-12-26 21:51:14+00:00,BiByeSex,"독감은 기침이 오지게 남.. 기침하다가 복근 생길 정도;
코롹은 머리가 아픔.. 너무 울어서 머리 아픈 기분으로 아파서 오열한 기분임.. https://t.co/roQyHnnXaq"
472,2021-12-26 21:32:01+00:00,BiByeSex,근데 확실히 독감이랑 코롹이랑 느낌이 좀 다르네...
473,2021-12-26 20:49:21+00:00,free351,"@Tesla159 @sucheozacjoo 독감 예방접종을 한 번도
안 한 나로서는
독감 예방접종도 왜 하는지 모름
부스터샷 돌파감염이란
단어까지 만들어내서
인구감축 통제 노예화 하려는
의도가 뻔히 보이는데
코로나 백신을 도대체 왜 맞음?"
474,2021-12-26 18:52:02+00:00,hikate18,"코로나19가 일반 감기, 독감과 차이 없다. https://t.co/1N18xatDCl"
475,2021-12-26 18:09:03+00:00,BiByeSex,"나 12월에 액땜 오지게 하는듯..
독감걸려서 한달 아프다가 좀 낫는가 싶더니 코롹 걸림 ㅎㅎ 내년에는 건강하려나봐요~"
476,2021-12-26 17:39:48+00:00,funEfunky79,"코로나로 사망한 사람이 연간 독감으로 사망한 사람과 수준이 비슷해 졌구나. 이제서야? 이걸 모범국가가 체면을 구겼다고 해야하나. 독감과 비슷한 수준이라면 그냥 마스크 벗고 일상생활 하자. 감기걸려 죽듯 죽겠지 뭐
https://t.co/PcKSkm6cDf"
477,2021-12-26 17:24:26+00:00,BiByeSex,"독감 증상은 발열, 기침, 가래, 몸살이었고 코롹 증상은 독감 증상 + 설사, 코막힘이었음.. &lt;이상 이번 겨울 두가지 다 겪은 사람으로부터"
478,2021-12-26 16:44:23+00:00,BiByeSex,약속도 다 캔슬하고 집에 얌전히 있었는데... 그 전에도 독감때매 아파서 어디 나가지도 않았는데.. 왜 걸린거임 ㅠ 진짜 억울 ㅠ
479,2021-12-26 16:21:54+00:00,doobi95,"28. 크게 아파본 경험 - 독감
29. 여행 갈 때 내 포지션 - 총무 혹은 계획
30. 전 애인에게 연락 온다면 - ㅇㅇ ㅎㅇ 잘 지냄?"
480,2021-12-26 16:18:56+00:00,sojeong7017,독감자 그러다 최종진화형으로 하드윅왓슨루트 밟는 거 아닐까요(?) https://t.co/mWhYHhqjag
481,2021-12-26 16:16:08+00:00,getsome,코로나 .. 오미크론변이이후에 작은아빠(2차전직완료)가 걸리셧는데 한 이틀앓다가 완치대셧던거 보면 걍 진짜 독감레벨이 되어버렷구나 싶엇어
482,2021-12-26 16:15:04+00:00,jiham_sk,아 이거 진짜로 완전요.ㅋㅋㅋㅋ많이 당황하면서 힘준 머리 다 내려오고 즌1마냥 포슬감자될 것 같아요. 그렇게 되면 독감자도 버크왓슨의 계보를 이어받게 되겠구나!(?) https://t.co/nEZGiEibAg
483,2021-12-26 16:09:40+00:00,argentum1895,다 네 탓이야 셜록 이러면 그라나다홈즈 바로 왓슨 어떻게 그런 심한 말을(울망) 해서 즌4독감자 바로 어어 너 지금 내가 이랬다고 우는 거냐며 당황해서 독기 빠질 거 같아요 https://t.co/PCQ9XpDsbc https://t.co/WisRq6iLBk
484,2021-12-26 16:07:33+00:00,coconutpams,"바이러스는 엑소좀: 우리가 바이러스라고 부르는 것은 실제로 죽은 세포와 독소를 제거하기 위해 엑소좀을 생성하는 신체의 세포입니다. 몸에서 독성 물질이 제거되면 증상이 나타나며, 이는 감기나 독감이라고 믿어져 왔습니다. 나무가 임사귀를 떨어트려야 할 때를 아는… https://t.co/5EAxsh3zaX https://t.co/uT6KNAqltN"
485,2021-12-26 16:05:23+00:00,Unit_Q84,"이런, 누가 흰색 독감에 걸린 것 같네."
486,2021-12-26 16:04:37+00:00,jiham_sk,그라나다홈즈랑 즌4 독감자랑 만나면 독감자 스스로 싹 도려내고 걍 힐링물 되는 거 아님?
487,2021-12-26 15:04:14+00:00,luv_rm0912,"그리고 평생 우려먹을
가대축 사녹갔다가 독감걸렸다는 이야기🤣
(아파도 남주니 손민수는 못참지
@BTS_twt https://t.co/wJTMKc9P2i"
